source_id,paragraph_index,normalized_paragraph_locator,text_excerpt,paragraph_style_id,direct_alignment,direct_indent,direct_spacing,direct_keep_next,run_count,distinct_fonts,distinct_sizes,bold_or_italic_runs,embedded_object_count,drawing_count,omml_count,table_context,formatting_mechanism,notes
HFUT_FIG_DOC,8,P006,流程图、框图：用Visio做图，复制到Word中，不能生成图片。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,8,,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,9,P007,其他类型图（图中有文字）：将图片插入Visio，其中的文字、数字、字母在Visio中添加、编辑，整图复制到Word中，不能生成图片。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,19,,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r7:b=TRUE;i=inherit;r10:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,10,P008,文图呼应，先文后图，如“……如图1所示”。,Normal,,first_line_indent=418 twips;20.900 pt,line_spacing=320 twips;16.000 pt;rule=exact,,8,方正书宋简体;宋体,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,11,P009,附图全文连续编号，子图应编序号，有时还需有子图题。子图序号用（a）、(b)、(c)等，正文中描述时，形式如“图1a”。,Normal,,first_line_indent=418 twips;20.900 pt,line_spacing=320 twips;16.000 pt;rule=exact,,11,方正书宋简体;宋体,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,12,P010,2 不同类型插图示例,Normal,,,line_spacing=360 twips;18.000 pt;rule=auto,,3,黑体;SimHei,14,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,13,P011,例1 流程图(Visio图),Normal,,,line_spacing=320 twips;16.000 pt;rule=exact,,8,黑体;SimHei,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,14,P012,基于随机森林的控制图模式识别模型如图1所示。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,4,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,15,EMPTY_PARAGRAPH_015,,Normal(implicit),,,,,0,,,,0,0,0,,NAMED_STYLE_FORMATTING,formatting_mechanism=NAMED_STYLE_FORMATTING
HFUT_FIG_DOC,16,EMPTY_PARAGRAPH_016,,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,1,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,17,EMPTY_PARAGRAPH_017,,Normal,center,,,,1,,,,1,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,18,P013,图1 基于随机森林的控制图模式识别模型(6号黑体，居中),Normal,center,,,,7,黑体;SimHei,7.5;9,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,19,EMPTY_PARAGRAPH_019,,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,1,,9,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,20,EMPTY_PARAGRAPH_020,,Normal(implicit),,,,,0,,,,0,0,0,,NAMED_STYLE_FORMATTING,formatting_mechanism=NAMED_STYLE_FORMATTING
HFUT_FIG_DOC,21,P014,例2 曲线图（Origin图）,Normal,,,line_spacing=320 twips;16.000 pt;rule=exact,,7,黑体;SimHei,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,22,P015,坐标图中，一定要注明坐标轴物理量名称和国际标准单位，标值线朝向里侧，变量名用斜体，单位用正体，分隔符为“/”，如应力“/MPa”。组合单位应加括号，如密度/（kg/m3），注意特殊情况，角度/(°)必须加括号。,Normal,,first_line_indent=418 twips;20.900 pt,line_spacing=320 twips;16.000 pt;rule=exact,,18,,,r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,1,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,23,P016,柱状图注意给出标目，如“实验组别”、“制备过程”等。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,2,Times New Roman,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,24,P017,发动机转矩和油耗率如图2所示。溶颗粒制备过程中活菌量的变化如图3所示。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,6,宋体;SimSun,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,25,EMPTY_PARAGRAPH_025,,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=240 twips;12.000 pt;rule=exact,,1,宋体;SimSun,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,26,P018,图2 发动机转矩和油耗率,Normal,center,,,,5,黑体;SimHei,7.5,r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit,1,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,27,EMPTY_PARAGRAPH_027,,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,1,黑体;SimHei,7.5,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,28,EMPTY_PARAGRAPH_028,,Normal,center,,,,1,,,,1,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,29,P019,图3 溶颗粒制备过程中活菌量的变化,Normal,center,,,,4,黑体;SimHei,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,30,EMPTY_PARAGRAPH_030,,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,1,黑体;SimHei,7.5,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,31,P020,例3 部件介绍图,Normal,,,line_spacing=320 twips;16.000 pt;rule=exact,,3,黑体;SimHei,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,32,P021,ATM爆炸图如图4所示。图中数字按顺时针或逆时针顺序给出；指线不加箭头。,Normal,,first_line_indent=418 twips;20.900 pt,line_spacing=320 twips;16.000 pt;rule=exact,,5,,,r5:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,33,EMPTY_PARAGRAPH_033,,Normal,,first_line_indent=418 twips;20.900 pt,line_spacing=240 twips;12.000 pt;rule=exact,,1,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,34,EMPTY_PARAGRAPH_034,,Normal,center,,,,1,,,,1,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,35,P022,图4 ATM爆炸图（Visio作图，数字顺时针顺序）,Normal,center,,line_spacing=280 twips;14.000 pt;rule=exact,,8,黑体;SimHei,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,36,EMPTY_PARAGRAPH_036,,Normal,center,,,,1,黑体;SimHei,7.5,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,37,P023,例4 含变量的示例图,Normal,,,line_spacing=320 twips;16.000 pt;rule=exact,,3,黑体;SimHei,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,38,P024,图中含有相关变量时，正斜体要区分，标量矢量也需要区分。一般采用Visio软件在图中添加文字或变量等。图中变量为矢量、向量、矩阵时变量字母需加粗，下标中的说明性字母用正体。三自由度模型如图5所示。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,10,宋体;SimSun,,r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit;r7:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,39,EMPTY_PARAGRAPH_039,,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=240 twips;12.000 pt;rule=exact,,1,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,40,P025,图5 三自由度模型（Visio作图）,Normal,center,,,,7,黑体;SimHei,7.5,r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,1,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,41,EMPTY_PARAGRAPH_041,,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,1,黑体;SimHei,7.5,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,42,P026,例5 尺寸标注图,Normal,,,line_spacing=320 twips;16.000 pt;rule=exact,,3,黑体;SimHei,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,43,P027,构造图、装配图中的尺寸数据应标注单位，共同单位放在图的右下角或左下角，写作“单位：××”。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,4,,,r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,44,P028,耳片孔试样形状与尺寸如图6所示。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,3,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,45,EMPTY_PARAGRAPH_045,,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,1,黑体;SimHei,,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,46,P029,图6 耳片孔试样形状与尺寸（右下角“单位：mm”）,Normal,center,,,,7,黑体;SimHei,7.5,r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,1,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,47,EMPTY_PARAGRAPH_047,,Normal,center,,,,1,黑体;SimHei,7.5,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,48,P030,例6共用横轴图,Normal,,,line_spacing=320 twips;16.000 pt;rule=exact,,3,黑体;SimHei,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,49,P031,工况超声信号小波包分量如图7所示。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,3,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,50,EMPTY_PARAGRAPH_050,,Normal,,first_line_indent=422 twips;21.100 pt,line_spacing=240 twips;12.000 pt;rule=exact,,1,黑体;SimHei,,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,51,EMPTY_PARAGRAPH_051,,Normal,center,,,,1,,,,1,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,52,P032,图7 工况超声信号小波包分量,Normal,center,,,,4,黑体;SimHei,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,53,P033,例7 共用竖轴图,Normal,,,line_spacing=320 twips;16.000 pt;rule=exact,,3,黑体;SimHei,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,54,P034,MHPCS800降解OG的循环使用如图8所示。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,7,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,55,EMPTY_PARAGRAPH_055,,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=240 twips;12.000 pt;rule=exact,,1,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,56,EMPTY_PARAGRAPH_056,,Normal,center,,,,1,,,,1,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,57,P035,图8 MHPCS800降解OG的循环使用,Normal,center,,,,8,黑体;SimHei,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit;r7:b=TRUE;i=inherit;r8:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,58,EMPTY_PARAGRAPH_058,,Normal,center,,line_spacing=240 twips;12.000 pt;rule=exact,,1,黑体;SimHei,7.5,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,59,P036,例8 仿真云图,Normal,,,line_spacing=320 twips;16.000 pt;rule=exact,,4,黑体;SimHei,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,60,P037,仿真软件生成的图片，仿真形成的反映数值大小彩色柱上方应注明相关参数名称，参数有单位时需注明单位。CH4分布云图和温度分布云图如图9所示。,Normal,,first_line_indent=420 twips;21.000 pt,,,8,,,r2:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,61,EMPTY_PARAGRAPH_061,,Normal,,,line_spacing=240 twips;12.000 pt;rule=exact,,1,黑体;SimHei,,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,62,EMPTY_PARAGRAPH_062,,Normal,center,,,,1,,,,1,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,63,P038,（a）CH4分布云图,Normal,center,,,,6,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,64,EMPTY_PARAGRAPH_064,,Normal,center,,,,1,,,,1,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,65,P039,（b）温度分布云图,Normal,center,,,,4,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,66,P040,图9 CH4分布云图和温度分布云图,Normal,center,,,,5,黑体;SimHei,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,67,EMPTY_PARAGRAPH_067,,Normal,,,line_spacing=240 twips;12.000 pt;rule=exact,,1,黑体;SimHei,7.5,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,68,P041,例9 地质图要求,Normal,,,line_spacing=320 twips;16.000 pt;rule=exact,,4,黑体;SimHei,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,69,P042,1）文章中所有地图内容，既可用表格又可用地图表示时，建议一律使用表格表示。,Normal,,first_line_indent=418 twips;20.900 pt,,,5,,,r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,70,P043,2）可改简易图（示意图）的图件，请在成图时完成修改，即只保留与论文研究相关的有用信息（如台站、测点等），去掉容易引起争议的国界线、省界线等。,Normal,,first_line_indent=418 twips;20.900 pt,,,4,,,r3:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,71,P044,3）如果必须采用地图表示，删除地图会影响论文学术质量和内容完整性的，请从国家测绘地理信息局标准地图服务网站（http://bzdt.ch.mnr.gov.cn/）或地方地图官方网站下载相关地理底图，在不改变底图情况下，添加需要的信息。凡涉及国界线、全国地图中边界线要正确，要有台湾岛、海南岛、钓鱼岛、赤尾屿、南海诸岛等重要岛屿。,Normal,,first_line_indent=418 twips;20.900 pt,,,6,,,r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,72,P045,4）对文章涉及的每一幅地图作者须标明“该图基于国家测绘地理信息局标准地图服务网站下载的审图号为×××的标准地图制作，底图无修改”或“该图基于××省标准地图服务网站下载的审图号为×××的标准地图制作，底图无修改”。,Normal,,first_line_indent=418 twips;20.900 pt,,,13,,,r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r7:b=TRUE;i=inherit;r8:b=TRUE;i=inherit;r9:b=TRUE;i=inherit;r10:b=TRUE;i=inherit;r11:b=TRUE;i=inherit;r12:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,73,P046,淮南市土壤类型及样点分布如图10（基于自然资源部网站下载的审图号为GS (2019)333的标准地图绘制，底图无修改）所示。,Normal,,first_line_indent=418 twips;20.900 pt,,,5,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,74,EMPTY_PARAGRAPH_074,,Normal,,,line_spacing=240 twips;12.000 pt;rule=exact,,1,黑体;SimHei,,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,75,P047,图10 淮南市土壤类型及样点分布,Normal,center,,,,4,黑体;SimHei,7.5,,1,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,76,EMPTY_PARAGRAPH_076,,Normal,,,line_spacing=240 twips;12.000 pt;rule=exact,,1,,7.5,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,77,P048,地质示意图需要给出指北和比例尺。,Normal,,first_line_indent=418 twips;20.900 pt,,,4,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,78,P049,大别山区域地质略图如图11所示。,Normal,,first_line_indent=418 twips;20.900 pt,,,4,,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,79,EMPTY_PARAGRAPH_079,,Normal(implicit),,,,,0,,,,0,0,0,,NAMED_STYLE_FORMATTING,formatting_mechanism=NAMED_STYLE_FORMATTING
HFUT_FIG_DOC,80,EMPTY_PARAGRAPH_080,,Normal,,,line_spacing=240 twips;12.000 pt;rule=exact,,1,黑体;SimHei,,r1:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,81,EMPTY_PARAGRAPH_081,,Normal,center,,,,1,,,,1,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_FIG_DOC,82,P050,图9 大别山区域地质略图,Normal,center,,,,3,黑体;SimHei,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_TABLE_DOC,1,P001,本刊表格要求及示例,Heading1,center,,space_before_pt=15.6;space_after_pt=15.6;line_spacing=240 twips;12.000 pt;rule=auto,,1,黑体;SimHei,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_TABLE_DOC,2,EMPTY_PARAGRAPH_002,,Normal(implicit),,,,,0,,,,0,0,0,,NAMED_STYLE_FORMATTING,formatting_mechanism=NAMED_STYLE_FORMATTING
HFUT_TABLE_DOC,3,P002,一 表格要求,Normal,,,line_spacing=360 twips;18.000 pt;rule=auto,,2,黑体;SimHei,14,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_TABLE_DOC,4,P003,表格的排版可以参考《学术出版规范表格》（CY/T 170—2019）和《学术论文编写规则》（GB/T 7713.2—2022）。,Normal,,first_line_indent=402 twips;20.100 pt,line_spacing=320 twips;16.000 pt;rule=exact,,11,Times New Roman;方正书宋简体;宋体,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_TABLE_DOC,5,P004,文表呼应，先文后表，如“……见表1所列”。,Normal,,first_line_indent=420 twips;21.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,7,Times New Roman;方正书宋简体;宋体,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_TABLE_DOC,6,P005,全文的表连续编号，表格一律采用三线表，上下线为1磅，次线为0.5磅。,Normal,,first_line_indent=404 twips;20.200 pt;left_indent=0 twips;0.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,11,Times New Roman;方正书宋简体;宋体,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING;numId=2;ilvl=0
HFUT_TABLE_DOC,7,P006,表中汉字为六号宋体，字母、数字为六号Times New Roman。,Normal,,first_line_indent=420 twips;21.000 pt;left_indent=0 twips;0.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,9,Times New Roman;方正书宋简体;宋体,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING;numId=2;ilvl=0
HFUT_TABLE_DOC,8,P007,某一栏目同时用量和单位表示时，应该采用“量的符号或名称/单位符号”，如cB/(mol/L)或B的浓度/(mol/L)、cp/[J/(kg·K)]或质量定压热容/[J/(kg·K)]。,Normal,,first_line_indent=420 twips;21.000 pt;left_indent=0 twips;0.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,28,Times New Roman;方正书宋简体;宋体,,r5:b=inherit;i=TRUE;r15:b=inherit;i=TRUE;r16:b=inherit;i=TRUE,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING;numId=2;ilvl=0
HFUT_TABLE_DOC,9,P008,各栏必须有栏目名称并描述准确。,Normal,,first_line_indent=420 twips;21.000 pt;left_indent=0 twips;0.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,4,Times New Roman,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING;numId=2;ilvl=0
HFUT_TABLE_DOC,10,P009,同一栏目（或量）下的数值小数数位相同（精度一致），位数不足时以0补齐。,Normal,,first_line_indent=420 twips;21.000 pt;left_indent=0 twips;0.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,7,Times New Roman,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING;numId=2;ilvl=0
HFUT_TABLE_DOC,11,P010,表身中的“－”表示测量过而未发现，“0”表示实测结果为0，空白表示无此项或未测量。,Normal,,first_line_indent=420 twips;21.000 pt;left_indent=0 twips;0.000 pt,line_spacing=320 twips;16.000 pt;rule=exact,,17,Times New Roman;宋体;SimSun,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING;numId=2;ilvl=0
HFUT_TABLE_DOC,12,P011,2 表格示例,Normal,,,line_spacing=360 twips;18.000 pt;rule=auto,,2,黑体;SimHei,14,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_TABLE_DOC,13,P012,例1 简单三线表,Normal,,,line_spacing=320 twips;16.000 pt;rule=exact,,4,Times New Roman;黑体;SimHei,,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_TABLE_DOC,14,EMPTY_PARAGRAPH_014,,Normal,,,line_spacing=240 twips;12.000 pt;rule=exact,,1,Times New Roman,,,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_TABLE_DOC,15,P013,表1 中文表名（表题6号黑体字）,Normal,center,first_line_indent=301 twips;15.050 pt,,,6,Times New Roman;黑体;SimHei,7.5,r1:b=TRUE;i=inherit;r2:b=TRUE;i=inherit;r3:b=TRUE;i=inherit;r4:b=TRUE;i=inherit;r5:b=TRUE;i=inherit;r6:b=TRUE;i=inherit,0,0,0,,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
HFUT_TABLE_DOC,16,P014,方法（6号宋体）,Normal,center,hanging_indent=0 twips;0.000 pt;left_indent=-78 twips;-3.900 pt;right_indent=-107 twips;-5.350 pt,line_spacing=280 twips;14.000 pt;rule=exact,,4,Times New Roman;宋体;SimSun;方正书宋简体;宋体,7.5,,0,0,0,table=1;row=1;cell=1,MIXED_FORMATTING,formatting_mechanism=MIXED_FORMATTING
