source_id,paragraph_id,paragraph_role,run_index,raw_text,normalized_text,font_ascii,font_hAnsi,font_eastAsia,font_cs,font_size_pt,bold,italic,color,highlight,superscript,subscript,underline,xml_space_preserve,preceding_whitespace,following_whitespace,instruction_or_specimen,visible_black_or_red,semantic_role,applies_to_manuscript,notes
HFUT_FMT_DOC,P086,MANUSCRIPT_FORMAT_INSTRUCTION,5,29,29,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P086,MANUSCRIPT_FORMAT_INSTRUCTION,6,次中国互联网络发展状况统,次中国互联网络发展状况统,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P086,MANUSCRIPT_FORMAT_INSTRUCTION,7,计报告,计报告,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P086,MANUSCRIPT_FORMAT_INSTRUCTION,8,[R/OL].2012-01-16. http://www.cnnic.net.cn/NMediaFile/,[R/OL].2012-01-16. http://www.cnnic.net.cn/NMediaFile/,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P086,MANUSCRIPT_FORMAT_INSTRUCTION,9, old_attach/P020120612484958777344.pdf.,old_attach/P020120612484958777344.pdf.,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,TRUE, ,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,1,地图：,地图：,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,2,[,[,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,3,序号,序号,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,4,] ,],,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,TRUE,, ,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,5,主要责任者,主要责任者,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,6,.,.,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,7,题名,题名,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,8,.,.,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,9,比例尺,比例尺,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,10,[CM].,[CM].,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,11,版本,版本,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,12,.,.,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,13,出版地,出版地,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,14,:,:,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,15,出版者，出版年,出版者，出版年,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,16,.,.,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,17,尺寸,尺寸,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,18,.,.,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,19,获取和访问路径,获取和访问路径,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P087,MANUSCRIPT_FORMAT_INSTRUCTION,20,.,.,,,,宋体;SimSun,7.5,TRUE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P088,MANUSCRIPT_FORMAT_INSTRUCTION,1,[25] ,[25],,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,TRUE,, ,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P088,MANUSCRIPT_FORMAT_INSTRUCTION,2,胡健民,胡健民,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P088,MANUSCRIPT_FORMAT_INSTRUCTION,3,.,.,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P088,MANUSCRIPT_FORMAT_INSTRUCTION,4,东南极拉斯曼丘陵地区地质图,东南极拉斯曼丘陵地区地质图,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P088,MANUSCRIPT_FORMAT_INSTRUCTION,5,.1:25 000[CM].,.1:25 000[CM].,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P088,MANUSCRIPT_FORMAT_INSTRUCTION,6,北京,北京,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P088,MANUSCRIPT_FORMAT_INSTRUCTION,7,:,:,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P088,MANUSCRIPT_FORMAT_INSTRUCTION,8,科学出版社,科学出版社,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P088,MANUSCRIPT_FORMAT_INSTRUCTION,9,",2021.128 cm",",2021.128 cm",,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P088,MANUSCRIPT_FORMAT_INSTRUCTION,10,×,×,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P088,MANUSCRIPT_FORMAT_INSTRUCTION,11,84 cm.,84 cm.,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P089,MANUSCRIPT_FORMAT_INSTRUCTION,1,[26] ,[26],,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,TRUE,, ,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P089,MANUSCRIPT_FORMAT_INSTRUCTION,2,国家测绘地理信息局,国家测绘地理信息局,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P089,MANUSCRIPT_FORMAT_INSTRUCTION,3,. ,.,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,TRUE,, ,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P089,MANUSCRIPT_FORMAT_INSTRUCTION,4,一带一路经济走廊及其途经城市分,一带一路经济走廊及其途经城市分,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P089,MANUSCRIPT_FORMAT_INSTRUCTION,5,布地势图,布地势图,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P089,MANUSCRIPT_FORMAT_INSTRUCTION,6,[CM/OL].http://ydy.china.com.cn/2016-10/27/,[CM/OL].http://ydy.china.com.cn/2016-10/27/,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P090,MANUSCRIPT_FORMAT_INSTRUCTION,1,content_,content_,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_FMT_DOC,P090,MANUSCRIPT_FORMAT_INSTRUCTION,2,39582227.htm.,39582227.htm.,,,方正书宋简体;宋体,,7.5,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P001,FORMAT_DOCUMENT_OWN_HEADING,1,参考文献,参考文献,黑体;SimHei,黑体;SimHei,黑体;SimHei,黑体;SimHei,INHERITED_OR_UNSET,TRUE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P001,FORMAT_DOCUMENT_OWN_HEADING,2,要求及示例,要求及示例,黑体;SimHei,黑体;SimHei,黑体;SimHei,黑体;SimHei,INHERITED_OR_UNSET,TRUE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,FORMAT_DOCUMENT_CONTENT,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,1,参考文献,参考文献,,,,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,2,的排版,的排版,,,,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,3,严格按照执行国家标准,严格按照执行国家标准,,,,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,4,GB,GB,,,,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,5,/,/,,,,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,6,T 7714,T 7714,,,,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,7,—,—,宋体;SimSun,宋体;SimSun,,宋体;SimSun,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,8,2025,2025,,,,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,9,《,《,,,,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,10,信息与文献,信息与文献,,,,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,11, ,,,,Times New Roman,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,TRUE, , ,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,12,参考文献著录规则,参考文献著录规则,,,,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,13,）,）,,,,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,14,》,》,,,方正书宋简体;宋体,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P002,MANUSCRIPT_FORMAT_INSTRUCTION,15,。,。,,,,,INHERITED_OR_UNSET,FALSE,FALSE,FF0000,,FALSE,FALSE,,FALSE,,,RED_INSTRUCTION_RUN,RED,RED_INSTRUCTIONAL_ANNOTATION,NO,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P003,MANUSCRIPT_FORMAT_INSTRUCTION,1,本刊参考文献,本刊参考文献,,,方正书宋简体;宋体,,INHERITED_OR_UNSET,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P003,MANUSCRIPT_FORMAT_INSTRUCTION,2,中,中,,,方正书宋简体;宋体,,INHERITED_OR_UNSET,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P003,MANUSCRIPT_FORMAT_INSTRUCTION,3,汉字,汉字,,,方正书宋简体;宋体,,INHERITED_OR_UNSET,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P003,MANUSCRIPT_FORMAT_INSTRUCTION,4,为,为,,,方正书宋简体;宋体,,INHERITED_OR_UNSET,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P003,MANUSCRIPT_FORMAT_INSTRUCTION,5,六,六,,,方正书宋简体;宋体,,INHERITED_OR_UNSET,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
HFUT_REF_DOC,P003,MANUSCRIPT_FORMAT_INSTRUCTION,6,号宋体,号宋体,,,方正书宋简体;宋体,,INHERITED_OR_UNSET,FALSE,FALSE,AUTO_OR_INHERITED,,FALSE,FALSE,,FALSE,,,BLACK_SPECIMEN_RUN,BLACK_OR_INHERITED,REFERENCE_SPECIMEN_OR_INSTRUCTION,YES,LibreOffice-derived OOXML inspection of hash-verified legacy source; inherited properties remain explicit as such.
