source_id,source_filename,source_object_id,page,paragraph/table/object_locator,object_type,visible_text,instruction_color/status,explicit_requirement,observed_format,font_cn,font_latin,font_size_name,font_size_pt,bold,italic,alignment,left_indent,right_indent,first_line_indent,hanging_indent,line_spacing,spacing_before,spacing_after,keepNext,keepLines,pageBreakBefore,border_top,border_bottom,border_left,border_right,border_insideH,border_insideV,width,height,section_columns,column_gap,footer/header,status,literal,punctuation/grouping,authority_class,applies_to_current_manuscript,current_template_value,current_output_value,match_status,remediation_required,automatic_or_manual,notes
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P065,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 65,paragraph/run_group,"[10] Kinchy A. Seeds, science, and struggle: the global politics of transgenic crops[M]. Cambridge, Mass.: MIT Press, 2012:50.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P066,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 66,paragraph/run_group,"会议论文集：[序号]作者（格式要求同期刊）.题名[C]//编者.论文集名（会议名称）.出版地:出版者,出版年:起止页码.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,YES,NO,,228,,,228,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P067,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 67,paragraph/run_group,"[11] Rajyalakshmi P, Sathappan S, Jyothi Rani M, et al. A novel image processing system to recognize and classify images using integrated advanced CNN and FPGA for IoT based applications [C]// 2022 4th International Conference on Inventive Research in Computing Applications. Coimbatore: IEEE,2022:365-368.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,312,,,312,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P068,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 68,paragraph/run_group,"[12] Fourney M E. Advances in holographic photoelasticity [C]// GottenbergW G. Symposium on Applications of Holography in Mechanics, August23-25, 1971, University of Southern California, Los Angeles, California. New York: ASME, 1971: 17-38.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,312,,,312,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P069,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 69,paragraph/run_group,"[13] 乔晓罡,李文静.从一些国家雨水利用情况谈我国的雨水利用[C]// “建设资源节约型、环境友好型社会”高层论坛论文集.陕西:西安地图出版社,2007:239-242.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,312,,,312,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P070,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 70,paragraph/run_group,"[14] 肖希明,石庆功,刘奕.民国图书馆学教育的社会贡献[C]//纪念北京大学图书馆学教育100周年研讨会论文集.北京:北京大学信息管理系,2024:134-147.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,312,,,312,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P071,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 71,paragraph/run_group,学位论文：[序号] 作者（格式要求同期刊）.题名[D].保存地点:保存单位，授予年份：引文页码.,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,YES,NO,,228,,,228,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P072,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 72,paragraph/run_group,"[15] 王琦.融合星载GNSS-R和SAR数据的高时空分辨率土壤湿度反演方法研究[D].武汉:武汉大学,2022:87.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,316,,,316,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P073,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 73,paragraph/run_group,"[16] Christou A. Improving knowledge graph understanding with contextual views [D]. Ohio: Wrigbt State University, 2024: 18.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,316,,,316,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P074,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 74,paragraph/run_group,标准：[序号] 标准编号 标准名称[S].,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,YES,NO,,228,,,228,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P075,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 75,paragraph/run_group,[17]  GB/T 22068—2018 汽车空调用电动压缩机总成[S].,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,396,,,396,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P076,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 76,paragraph/run_group,[18]  IEC/IEEE 61636-1:2021 Software interface for maintenance information collection and analysis (SIMICA): exchanging test results and session information via the eXtensible Markup Language (XML)[S].,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,396,,,396,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P077,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 77,paragraph/run_group,预印本：[序号] 作者（格式要求同期刊）.题名[PP/OL].版本.出版平台(创建或修改日期)[引用日期].获取和访问路径.,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,YES,NO,,228,,,228,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P078,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 78,paragraph/run_group,"[19] Courbariaux M, Hubara I, Soudry D, et al. Binarized neural networks: training deep neural networks with weights and activations constrained to +1 or ﹣1[PP/OL].V3.arXiv (2016-03-17)[2025-06-24].http://doi.org/10.48550/arXiv.1602.02830.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,396,,,396,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P079,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 79,paragraph/run_group,网页、网站：[序号] 作者（格式要求同期刊）(有则必备).题名[EB/OL]. (创建或修改日期)[引用日期]. 获取和访问路径.,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,YES,NO,,228,,,228,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P080,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 80,paragraph/run_group,"[20] Antonio M, Pepper L. Historias de Portugal: livros caidos [EB/OL].(2019-07-13)[2025-01-02].https://arquivo.pt/wayback20190905210731/http://publico.pt/2019/07/13/sociedade/noticia/podcast-his-torias-portugal-cuidadores-1879731.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,227,,,227,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P081,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 81,paragraph/run_group,[21] 中国国家博物馆[EB/OL].[2025-05-06]. https://www. chnmuseum.cn/.,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,227,,,227,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P082,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 82,paragraph/run_group,专利：[序号] 专利申请者或所有者（格式要求同期刊）. 专利题名：专利编号[P].公告日期或公开日期.,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,YES,NO,,228,,,228,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P083,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 83,paragraph/run_group,[22]姜锡洲.一种温热外敷药制备方案: 88105607.3[P].1989-07-26.,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,Times New Roman,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P084,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 84,paragraph/run_group,报告：[序号] 作者(格式要求同期刊).报告题名:报告编号[R].出版地：出版者，出版年：引文页码.,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,YES,NO,,228,,,228,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P085,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 85,paragraph/run_group,"[23] U.S. Department of Transportation Federal Highway Administration. Guidelines for handing excavated acid- producing materials: PB 9I-194001[R]. Springfield: U.S. Department of Commerce National Information Service, 1990: 25.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,方正书宋简体;宋体,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P086,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 86,paragraph/run_group,[24] 中国互联网络信息中心.第29次中国互联网络发展状况统计报告[R/OL].2012-01-16. http://www.cnnic.net.cn/NMediaFile/ old_attach/P020120612484958777344.pdf.,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,方正书宋简体;宋体,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P087,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 87,paragraph/run_group,地图：[序号] 主要责任者.题名.比例尺[CM].版本.出版地:出版者，出版年.尺寸.获取和访问路径.,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,YES,NO,,319,,,319,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P088,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 88,paragraph/run_group,"[25] 胡健民.东南极拉斯曼丘陵地区地质图.1:25 000[CM].北京:科学出版社,2021.128 cm×84 cm.",BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,方正书宋简体;宋体,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P089,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 89,paragraph/run_group,[26] 国家测绘地理信息局. 一带一路经济走廊及其途经城市分布地势图[CM/OL].http://ydy.china.com.cn/2016-10/27/,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,方正书宋简体;宋体,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_FMT_DOC,《合肥工业大学学报（自然科学版）》排版格式及相关要求.doc,HFUT_FMT_DOC-P090,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 90,paragraph/run_group,content_39582227.htm.,BLACK_OR_INHERITED,Main manuscript format or front-matter rule.,LibreOffice DOC→DOCX derived OOXML inspection,方正书宋简体;宋体,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,,,318,,:,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_REF_DOC,《合肥工业大学学报（自然科学版）》参考文献要求及示例.doc,HFUT_REF_DOC-P001,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 1,paragraph/run_group,参考文献要求及示例,BLACK_OR_INHERITED,Reference typography/GB-T 7714 format evidence.,LibreOffice DOC→DOCX derived OOXML inspection,黑体;SimHei,黑体;SimHei,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,YES,NO,center,,,,,auto:240,318,318,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_REF_DOC,《合肥工业大学学报（自然科学版）》参考文献要求及示例.doc,HFUT_REF_DOC-P002,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 2,paragraph/run_group,参考文献的排版严格按照执行国家标准GB/T 7714—2025《信息与文献 参考文献著录规则）》。,BLACK_OR_INHERITED,Reference typography/GB-T 7714 format evidence.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,NO,NO,,,,438,,exact:320,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_REF_DOC,《合肥工业大学学报（自然科学版）》参考文献要求及示例.doc,HFUT_REF_DOC-P003,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 3,paragraph/run_group,本刊参考文献中汉字为六号宋体，字母、数字为六号Times New Roman，行距14磅。,BLACK_OR_INHERITED,Reference typography/GB-T 7714 format evidence.,LibreOffice DOC→DOCX derived OOXML inspection,方正书宋简体;宋体,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,NO,NO,,,,438,,exact:320,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_REF_DOC,《合肥工业大学学报（自然科学版）》参考文献要求及示例.doc,HFUT_REF_DOC-P004,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 4,paragraph/run_group,不同类型的参考文献示例如下：,BLACK_OR_INHERITED,Reference typography/GB-T 7714 format evidence.,LibreOffice DOC→DOCX derived OOXML inspection,方正书宋简体;宋体,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,NO,NO,,,,438,,exact:320,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_REF_DOC,《合肥工业大学学报（自然科学版）》参考文献要求及示例.doc,HFUT_REF_DOC-P005,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 5,paragraph/run_group,"一  期刊: [序号] 作者（英文期刊作者姓前名后, 姓应全部著录，首字母应大写，名可缩写为首字母；用汉语拼音著录个人责任者，名宜用全称）.题名[J].刊名（外文刊名尽量不用缩写, 全文统一），出版年，卷(期):起止页码（或文章编号）.",BLACK_OR_INHERITED,Reference typography/GB-T 7714 format evidence.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,INHERITED_OR_UNSET,YES,NO,,440,,,440,exact:320,,,NO,NO,NO,,,,,,,,,,,,,,,TEXT_RULE_GENERAL,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_REF_DOC,《合肥工业大学学报（自然科学版）》参考文献要求及示例.doc,HFUT_REF_DOC-P006,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 6,paragraph/run_group,"[1]  俞欣,刘晓平,张光伟,等.高架斜坡及车辆诱导效应对污染物传播与暴露风险研究[J].合肥工业大学学报(自然科学版)，2024,47(12):1595-1600.(六号宋体或Times New Roman)",BLACK_OR_INHERITED,Reference typography/GB-T 7714 format evidence.,LibreOffice DOC→DOCX derived OOXML inspection,方正书宋简体;宋体,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,345,,,345,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_REF_DOC,《合肥工业大学学报（自然科学版）》参考文献要求及示例.doc,HFUT_REF_DOC-P007,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 7,paragraph/run_group,"[2]  Gutiérrez T J, Tovar J. Update of the concept of type 5 resistant starch (RS5): self-assembled starch V-type complexes [J]. Trends in Food Science & Technology, 2021, 109: 711-724. (六号Times New Roman)",BLACK_OR_INHERITED,Reference typography/GB-T 7714 format evidence.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
HFUT_REF_DOC,《合肥工业大学学报（自然科学版）》参考文献要求及示例.doc,HFUT_REF_DOC-P008,LO_DERIVED_PAGE_NOT_STABLE,body paragraph 8,paragraph/run_group,"[3]  刘相阳,夏培斋,徐茜茜,等.再生细骨料水泥砂浆力学性能试验研究[J].混凝土,2020(7):106-108,113.",BLACK_OR_INHERITED,Reference typography/GB-T 7714 format evidence.,LibreOffice DOC→DOCX derived OOXML inspection,,,SOURCE_TEXT_OR_RUN_INSPECTION,7.5,NO,NO,,318,,,318,exact:280,,,NO,NO,NO,,,,,,,,,,,,,,,EXAMPLE_SPECIFIC,YES,See Phase7.1 style matrix,See Phase7.1 crosswalk,CLASSIFIED,SEE_CROSSWALK,AUTOMATIC,Stable object locator; page needs Word Desktop only if visual pagination is material.
